filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2018_1_5-4_55;640;640;HR_building;0;0;16;16
Seoul_2018_1_5-4_55;640;640;HR_building;0;159;3;192
Seoul_2018_1_5-4_55;640;640;HR_building;299;548;386;629
Seoul_2018_1_5-4_55;640;640;HR_building;165;215;277;298
Seoul_2018_1_5-4_55;640;640;HR_building;21;195;173;287
Seoul_2018_1_5-4_55;640;640;HR_building;326;168;385;205
Seoul_2018_1_5-4_55;640;640;HR_building;223;135;302;173
Seoul_2018_1_5-4_55;640;640;HR_building;300;107;358;146
Seoul_2018_1_5-4_55;640;640;HR_building;350;109;406;141
Seoul_2018_1_5-4_55;640;640;HR_building;3;48;46;82
Seoul_2018_1_5-4_55;640;640;HR_building;112;52;157;80
Seoul_2018_1_5-4_55;640;640;HR_building;62;62;91;91
Seoul_2018_1_5-4_55;640;640;HR_building;84;68;108;95
Seoul_2018_1_5-4_55;640;640;HR_building;336;29;375;56
Seoul_2018_1_5-4_55;640;640;HR_building;597;0;640;24
Seoul_2018_1_5-4_55;640;640;HR_building;491;54;545;97
Seoul_2018_1_5-4_55;640;640;HR_building;538;65;577;95
Seoul_2018_1_5-4_55;640;640;HR_building;553;40;589;84
Seoul_2018_1_5-4_55;640;640;HR_building;544;15;594;59
Seoul_2018_1_5-4_55;640;640;HR_building;515;8;556;47
Seoul_2018_1_5-4_55;640;640;HR_building;538;0;587;39
Seoul_2018_1_5-4_55;640;640;HR_building;537;0;578;8
Seoul_2018_1_5-4_55;640;640;HR_building;361;94;441;131
Seoul_2018_1_5-4_55;640;640;HR_building;499;143;583;201
Seoul_2018_1_5-4_55;640;640;HR_building;416;200;498;264
Seoul_2018_1_5-4_55;640;640;HR_building;453;373;551;473
Seoul_2018_1_5-4_55;640;640;HR_building;410;416;520;523
Seoul_2018_1_5-4_55;640;640;HR_building;515;494;590;580
Seoul_2018_1_5-4_55;640;640;HR_building;320;512;432;605
Seoul_2018_1_5-4_55;640;640;HR_building;583;513;640;591
Seoul_2018_1_5-4_55;640;640;HR_building;579;546;640;638
Seoul_2018_1_5-4_55;640;640;HR_building;538;412;640;545
Seoul_2018_1_5-4_55;640;640;HR_building;578;357;636;412
Seoul_2018_1_5-4_55;640;640;HR_building;558;376;615;423
Seoul_2018_1_5-4_55;640;640;HR_building;553;346;588;378
Seoul_2018_1_5-4_55;640;640;HR_building;623;301;640;334
Seoul_2018_1_5-4_55;640;640;HR_building;629;272;640;323
Seoul_2018_1_5-4_55;640;640;HR_building;629;219;640;276
