filename;width;height;class;xmin;ymin;xmax;ymax
Sejong_2019_1_3-2.png;378;408;HR_building;0;77;16;96
Sejong_2019_1_3-2.png;378;408;HR_building;18;76;47;95
Sejong_2019_1_3-2.png;378;408;HR_building;0;99;21;118
Sejong_2019_1_3-2.png;378;408;HR_building;20;98;48;115
Sejong_2019_1_3-2.png;378;408;HR_building;0;121;22;137
Sejong_2019_1_3-2.png;378;408;HR_building;23;119;51;134
Sejong_2019_1_3-2.png;378;408;HR_building;58;114;84;130
Sejong_2019_1_3-2.png;378;408;HR_building;83;110;106;128
Sejong_2019_1_3-2.png;378;408;HR_building;110;106;134;123
Sejong_2019_1_3-2.png;378;408;HR_building;134;107;161;122
Sejong_2019_1_3-2.png;378;408;HR_building;53;92;82;112
Sejong_2019_1_3-2.png;378;408;HR_building;82;89;105;107
Sejong_2019_1_3-2.png;378;408;HR_building;106;82;131;103
Sejong_2019_1_3-2.png;378;408;HR_building;131;83;157;102
Sejong_2019_1_3-2.png;378;408;HR_building;54;67;76;85
Sejong_2019_1_3-2.png;378;408;HR_building;75;65;91;83
Sejong_2019_1_3-2.png;378;408;HR_building;102;62;129;81
Sejong_2019_1_3-2.png;378;408;HR_building;127;58;150;76
Sejong_2019_1_3-2.png;378;408;HR_building;120;35;142;56
Sejong_2019_1_3-2.png;378;408;HR_building;41;42;68;60
Sejong_2019_1_3-2.png;378;408;HR_building;67;31;90;54
Sejong_2019_1_3-2.png;378;408;HR_building;90;25;113;52
Sejong_2019_1_3-2.png;378;408;HR_building;113;12;130;36
Sejong_2019_1_3-2.png;378;408;HR_building;80;0;114;24
Sejong_2019_1_3-2.png;378;408;HR_building;38;22;58;40
Sejong_2019_1_3-2.png;378;408;HR_building;59;19;77;36
Sejong_2019_1_3-2.png;378;408;HR_building;33;0;57;20
Sejong_2019_1_3-2.png;378;408;HR_building;57;0;76;12
