filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2018_2.png;3643;2734;HR_building;288;938;329;983
Seoul_2018_2.png;3643;2734;HR_building;321;935;353;962
Seoul_2018_2.png;3643;2734;HR_building;350;946;385;982
Seoul_2018_2.png;3643;2734;HR_building;379;958;425;995
Seoul_2018_2.png;3643;2734;HR_building;321;968;367;1014
Seoul_2018_2.png;3643;2734;HR_building;289;976;313;1000
Seoul_2018_2.png;3643;2734;HR_building;312;986;348;1018
Seoul_2018_2.png;3643;2734;HR_building;355;988;403;1034
Seoul_2018_2.png;3643;2734;HR_building;387;1008;439;1060
Seoul_2018_2.png;3643;2734;HR_building;360;1022;396;1060
Seoul_2018_2.png;3643;2734;HR_building;262;1006;312;1047
Seoul_2018_2.png;3643;2734;HR_building;248;1043;296;1075
Seoul_2018_2.png;3643;2734;HR_building;229;1065;272;1097
Seoul_2018_2.png;3643;2734;HR_building;209;1085;248;1120
Seoul_2018_2.png;3643;2734;HR_building;400;1059;448;1100
Seoul_2018_2.png;3643;2734;HR_building;331;1057;368;1091
Seoul_2018_2.png;3643;2734;HR_building;292;1075;338;1103
Seoul_2018_2.png;3643;2734;HR_building;264;1087;303;1125
Seoul_2018_2.png;3643;2734;HR_building;223;1117;270;1142
Seoul_2018_2.png;3643;2734;HR_building;400;1103;447;1125
Seoul_2018_2.png;3643;2734;HR_building;392;1129;440;1156
Seoul_2018_2.png;3643;2734;HR_building;386;1158;438;1186
Seoul_2018_2.png;3643;2734;HR_building;370;1181;431;1223
Seoul_2018_2.png;3643;2734;HR_building;348;1206;405;1249
Seoul_2018_2.png;3643;2734;HR_building;397;1231;442;1261
Seoul_2018_2.png;3643;2734;HR_building;294;1174;349;1227
Seoul_2018_2.png;3643;2734;HR_building;334;1161;374;1189
Seoul_2018_2.png;3643;2734;HR_building;349;1144;385;1166
Seoul_2018_2.png;3643;2734;HR_building;322;1129;361;1171
Seoul_2018_2.png;3643;2734;HR_building;138;1108;174;1136
Seoul_2018_2.png;3643;2734;HR_building;136;1169;182;1209
Seoul_2018_2.png;3643;2734;HR_building;176;1186;210;1214
Seoul_2018_2.png;3643;2734;HR_building;200;1206;225;1230
Seoul_2018_2.png;3643;2734;HR_building;121;1193;167;1244
Seoul_2018_2.png;3643;2734;HR_building;112;1230;159;1272
Seoul_2018_2.png;3643;2734;HR_building;158;1241;219;1286
Seoul_2018_2.png;3643;2734;HR_building;184;1222;219;1246
Seoul_2018_2.png;3643;2734;HR_building;159;1219;190;1247
Seoul_2018_2.png;3643;2734;HR_building;250;1250;310;1280
Seoul_2018_2.png;3643;2734;HR_building;254;1273;286;1309
Seoul_2018_2.png;3643;2734;HR_building;215;1262;258;1321
Seoul_2018_2.png;3643;2734;HR_building;198;1313;246;1358
Seoul_2018_2.png;3643;2734;HR_building;168;1334;214;1376
Seoul_2018_2.png;3643;2734;HR_building;108;1331;176;1377
Seoul_2018_2.png;3643;2734;HR_building;110;1305;176;1341
Seoul_2018_2.png;3643;2734;HR_building;111;1280;158;1312
Seoul_2018_2.png;3643;2734;HR_building;162;1286;190;1321
Seoul_2018_2.png;3643;2734;HR_building;180;1300;211;1328
Seoul_2018_2.png;3643;2734;HR_building;307;1250;393;1323
Seoul_2018_2.png;3643;2734;HR_building;264;1383;302;1415
Seoul_2018_2.png;3643;2734;HR_building;238;1399;281;1431
Seoul_2018_2.png;3643;2734;HR_building;211;1415;254;1451
Seoul_2018_2.png;3643;2734;HR_building;243;1443;282;1473
Seoul_2018_2.png;3643;2734;HR_building;267;1427;308;1458
Seoul_2018_2.png;3643;2734;HR_building;291;1414;332;1446
Seoul_2018_2.png;3643;2734;HR_building;309;1359;369;1408
Seoul_2018_2.png;3643;2734;HR_building;354;1377;414;1427
Seoul_2018_2.png;3643;2734;HR_building;407;1348;454;1391
Seoul_2018_2.png;3643;2734;HR_building;413;1315;442;1341
Seoul_2018_2.png;3643;2734;HR_building;400;1394;450;1444
Seoul_2018_2.png;3643;2734;HR_building;372;1440;425;1476
Seoul_2018_2.png;3643;2734;HR_building;353;1458;413;1497
Seoul_2018_2.png;3643;2734;HR_building;472;1727;536;1779
Seoul_2018_2.png;3643;2734;HR_building;516;1715;557;1751
Seoul_2018_2.png;3643;2734;HR_building;515;1687;566;1719
Seoul_2018_2.png;3643;2734;HR_building;435;1704;484;1741
Seoul_2018_2.png;3643;2734;HR_building;473;1690;518;1729
Seoul_2018_2.png;3643;2734;HR_building;482;1666;529;1694
Seoul_2018_2.png;3643;2734;HR_building;441;1671;481;1705
Seoul_2018_2.png;3643;2734;HR_building;405;1688;441;1724
Seoul_2018_2.png;3643;2734;HR_building;403;1654;446;1691
Seoul_2018_2.png;3643;2734;HR_building;524;1650;564;1680
Seoul_2018_2.png;3643;2734;HR_building;455;1645;499;1674
Seoul_2018_2.png;3643;2734;HR_building;494;1627;530;1655
Seoul_2018_2.png;3643;2734;HR_building;462;1607;498;1638
Seoul_2018_2.png;3643;2734;HR_building;755;1636;796;1667
