filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2015_2.png;4857;3646;HR_building;402;1242;454;1268
Seoul_2015_2.png;4857;3646;HR_building;447;1263;489;1293
Seoul_2015_2.png;4857;3646;HR_building;379;1254;407;1278
Seoul_2015_2.png;4857;3646;HR_building;365;1272;395;1298
Seoul_2015_2.png;4857;3646;HR_building;354;1295;389;1319
Seoul_2015_2.png;4857;3646;HR_building;380;1306;415;1333
Seoul_2015_2.png;4857;3646;HR_building;328;1340;381;1378
Seoul_2015_2.png;4857;3646;HR_building;308;1378;360;1417
Seoul_2015_2.png;4857;3646;HR_building;280;1415;329;1444
Seoul_2015_2.png;4857;3646;HR_building;252;1443;295;1479
Seoul_2015_2.png;4857;3646;HR_building;268;1483;324;1506
Seoul_2015_2.png;4857;3646;HR_building;322;1443;362;1483
Seoul_2015_2.png;4857;3646;HR_building;361;1430;416;1454
Seoul_2015_2.png;4857;3646;HR_building;400;1372;437;1402
Seoul_2015_2.png;4857;3646;HR_building;415;1386;450;1441
Seoul_2015_2.png;4857;3646;HR_building;488;1282;535;1309
Seoul_2015_2.png;4857;3646;HR_building;454;1352;493;1393
Seoul_2015_2.png;4857;3646;HR_building;546;1314;585;1346
Seoul_2015_2.png;4857;3646;HR_building;492;1359;541;1400
Seoul_2015_2.png;4857;3646;HR_building;161;1556;214;1594
Seoul_2015_2.png;4857;3646;HR_building;141;1589;195;1629
Seoul_2015_2.png;4857;3646;HR_building;203;1577;248;1609
Seoul_2015_2.png;4857;3646;HR_building;188;1621;259;1648
Seoul_2015_2.png;4857;3646;HR_building;189;1652;257;1700
Seoul_2015_2.png;4857;3646;HR_building;130;1639;181;1680
Seoul_2015_2.png;4857;3646;HR_building;504;1457;565;1484
Seoul_2015_2.png;4857;3646;HR_building;510;1411;564;1457
Seoul_2015_2.png;4857;3646;HR_building;556;1383;589;1416
Seoul_2015_2.png;4857;3646;HR_building;496;1500;555;1524
Seoul_2015_2.png;4857;3646;HR_building;488;1537;547;1566
Seoul_2015_2.png;4857;3646;HR_building;463;1568;540;1614
Seoul_2015_2.png;4857;3646;HR_building;438;1601;507;1648
Seoul_2015_2.png;4857;3646;HR_building;501;1635;558;1666
Seoul_2015_2.png;4857;3646;HR_building;132;1705;176;1733
Seoul_2015_2.png;4857;3646;HR_building;188;1713;224;1740
Seoul_2015_2.png;4857;3646;HR_building;215;1729;256;1754
Seoul_2015_2.png;4857;3646;HR_building;128;1741;197;1771
Seoul_2015_2.png;4857;3646;HR_building;126;1773;196;1816
Seoul_2015_2.png;4857;3646;HR_building;198;1778;245;1815
Seoul_2015_2.png;4857;3646;HR_building;246;1750;294;1789
Seoul_2015_2.png;4857;3646;HR_building;262;1681;313;1742
Seoul_2015_2.png;4857;3646;HR_building;311;1693;348;1728
Seoul_2015_2.png;4857;3646;HR_building;315;1661;384;1686
Seoul_2015_2.png;4857;3646;HR_building;382;1664;490;1747
Seoul_2015_2.png;4857;3646;HR_building;267;1888;307;1914
Seoul_2015_2.png;4857;3646;HR_building;302;1866;342;1892
Seoul_2015_2.png;4857;3646;HR_building;334;1846;376;1868
Seoul_2015_2.png;4857;3646;HR_building;308;1925;347;1950
Seoul_2015_2.png;4857;3646;HR_building;341;1906;380;1928
Seoul_2015_2.png;4857;3646;HR_building;372;1885;411;1909
