filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2018_5.png;3706;3806;HR_building;136;3758;238;3806
Seoul_2018_5.png;3706;3806;HR_building;244;3775;339;3806
Seoul_2018_5.png;3706;3806;HR_building;384;3776;442;3806
Seoul_2018_5.png;3706;3806;HR_building;589;3758;659;3806
Seoul_2018_5.png;3706;3806;HR_building;648;3750;748;3806
Seoul_2018_5.png;3706;3806;HR_building;740;3761;838;3806
Seoul_2018_5.png;3706;3806;HR_building;855;3683;930;3743
Seoul_2018_5.png;3706;3806;HR_building;904;3694;975;3752
Seoul_2018_5.png;3706;3806;HR_building;950;3700;1021;3756
Seoul_2018_5.png;3706;3806;HR_building;1010;3710;1098;3796
Seoul_2018_5.png;3706;3806;HR_building;1078;3742;1182;3806
Seoul_2018_5.png;3706;3806;HR_building;1218;3755;1354;3802
Seoul_2018_5.png;3706;3806;HR_building;977;3448;1273;3729
Seoul_2018_5.png;3706;3806;HR_building;689;3658;816;3767
Seoul_2018_5.png;3706;3806;HR_building;683;3594;828;3725
Seoul_2018_5.png;3706;3806;HR_building;584;3640;693;3732
Seoul_2018_5.png;3706;3806;HR_building;580;3579;705;3695
Seoul_2018_5.png;3706;3806;HR_building;747;3550;855;3669
Seoul_2018_5.png;3706;3806;HR_building;753;3512;873;3606
Seoul_2018_5.png;3706;3806;HR_building;782;3482;894;3570
Seoul_2018_5.png;3706;3806;HR_building;787;3375;901;3504
Seoul_2018_5.png;3706;3806;HR_building;730;3297;898;3400
Seoul_2018_5.png;3706;3806;HR_building;779;3241;870;3314
Seoul_2018_5.png;3706;3806;HR_building;934;3341;1101;3458
Seoul_2018_5.png;3706;3806;HR_building;1129;3396;1316;3551
Seoul_2018_5.png;3706;3806;HR_building;1226;3367;1330;3465
Seoul_2018_5.png;3706;3806;HR_building;1222;3304;1321;3384
Seoul_2018_5.png;3706;3806;HR_building;1123;3345;1222;3426
Seoul_2018_5.png;3706;3806;HR_building;1130;3275;1243;3384
Seoul_2018_5.png;3706;3806;HR_building;480;3710;543;3770
Seoul_2018_5.png;3706;3806;HR_building;397;3693;486;3730
Seoul_2018_5.png;3706;3806;HR_building;428;3661;494;3690
Seoul_2018_5.png;3706;3806;HR_building;359;3650;431;3681
Seoul_2018_5.png;3706;3806;HR_building;431;3631;503;3661
Seoul_2018_5.png;3706;3806;HR_building;365;3621;433;3649
Seoul_2018_5.png;3706;3806;HR_building;483;3596;555;3624
Seoul_2018_5.png;3706;3806;HR_building;545;3590;610;3633
Seoul_2018_5.png;3706;3806;HR_building;389;3583;483;3613
Seoul_2018_5.png;3706;3806;HR_building;256;3634;347;3664
Seoul_2018_5.png;3706;3806;HR_building;265;3604;353;3636
Seoul_2018_5.png;3706;3806;HR_building;489;3568;556;3595
Seoul_2018_5.png;3706;3806;HR_building;415;3553;487;3584
Seoul_2018_5.png;3706;3806;HR_building;277;3562;373;3596
Seoul_2018_5.png;3706;3806;HR_building;286;3535;371;3563
Seoul_2018_5.png;3706;3806;HR_building;337;3500;409;3528
Seoul_2018_5.png;3706;3806;HR_building;558;3530;629;3575
Seoul_2018_5.png;3706;3806;HR_building;476;3469;573;3519
Seoul_2018_5.png;3706;3806;HR_building;574;3462;690;3512
Seoul_2018_5.png;3706;3806;HR_building;123;3621;246;3672
Seoul_2018_5.png;3706;3806;HR_building;86;3565;127;3618
Seoul_2018_5.png;3706;3806;HR_building;131;3564;252;3618
Seoul_2018_5.png;3706;3806;HR_building;165;3508;270;3563
Seoul_2018_5.png;3706;3806;HR_building;196;3454;303;3508
Seoul_2018_5.png;3706;3806;HR_building;284;3411;340;3486
Seoul_2018_5.png;3706;3806;HR_building;489;3406;587;3460
Seoul_2018_5.png;3706;3806;HR_building;586;3397;702;3451
Seoul_2018_5.png;3706;3806;HR_building;601;3332;719;3382
Seoul_2018_5.png;3706;3806;HR_building;503;3342;603;3391
Seoul_2018_5.png;3706;3806;HR_building;407;3352;504;3401
Seoul_2018_5.png;3706;3806;HR_building;318;3365;427;3418
Seoul_2018_5.png;3706;3806;HR_building;241;3373;322;3422
Seoul_2018_5.png;3706;3806;HR_building;69;3439;186;3522
Seoul_2018_5.png;3706;3806;HR_building;76;3390;214;3454
Seoul_2018_5.png;3706;3806;HR_building;84;3352;137;3400
Seoul_2018_5.png;3706;3806;HR_building;157;3338;223;3414
Seoul_2018_5.png;3706;3806;HR_building;216;3331;257;3377
Seoul_2018_5.png;3706;3806;HR_building;18;3462;50;3513
Seoul_2018_5.png;3706;3806;HR_building;1235;3161;1364;3301
Seoul_2018_5.png;3706;3806;HR_building;1282;2990;1403;3165
Seoul_2018_5.png;3706;3806;HR_building;1052;3119;1147;3164
Seoul_2018_5.png;3706;3806;HR_building;871;3141;971;3184
Seoul_2018_5.png;3706;3806;HR_building;565;3151;677;3195
Seoul_2018_5.png;3706;3806;HR_building;339;3173;429;3262
Seoul_2018_5.png;3706;3806;HR_building;115;3273;198;3322
Seoul_2018_5.png;3706;3806;HR_building;459;3119;537;3198
Seoul_2018_5.png;3706;3806;HR_building;511;3095;621;3144
Seoul_2018_5.png;3706;3806;HR_building;588;3037;658;3118
Seoul_2018_5.png;3706;3806;HR_building;647;3043;752;3110
Seoul_2018_5.png;3706;3806;HR_building;673;3176;789;3215
Seoul_2018_5.png;3706;3806;HR_building;776;3153;879;3186
Seoul_2018_5.png;3706;3806;HR_building;962;3128;1062;3163
Seoul_2018_5.png;3706;3806;HR_building;952;3100;1071;3133
Seoul_2018_5.png;3706;3806;HR_building;821;3121;888;3150
Seoul_2018_5.png;3706;3806;HR_building;820;3030;892;3115
Seoul_2018_5.png;3706;3806;HR_building;885;3035;962;3093
Seoul_2018_5.png;3706;3806;HR_building;1011;3009;1093;3086
Seoul_2018_5.png;3706;3806;HR_building;1078;3010;1159;3071
Seoul_2018_5.png;3706;3806;HR_building;355;3130;435;3179
Seoul_2018_5.png;3706;3806;HR_building;400;3039;464;3081
Seoul_2018_5.png;3706;3806;HR_building;383;3081;464;3156
Seoul_2018_5.png;3706;3806;HR_building;286;3096;356;3148
Seoul_2018_5.png;3706;3806;HR_building;334;3049;393;3121
Seoul_2018_5.png;3706;3806;HR_building;298;3038;357;3093
Seoul_2018_5.png;3706;3806;HR_building;701;2990;806;3039
Seoul_2018_5.png;3706;3806;HR_building;672;2930;765;2981
Seoul_2018_5.png;3706;3806;HR_building;570;2967;615;3001
Seoul_2018_5.png;3706;3806;HR_building;513;2968;578;3007
Seoul_2018_5.png;3706;3806;HR_building;436;2971;494;3009
Seoul_2018_5.png;3706;3806;HR_building;454;2916;520;2970
Seoul_2018_5.png;3706;3806;HR_building;407;2926;470;2972
Seoul_2018_5.png;3706;3806;HR_building;370;2921;429;2978
Seoul_2018_5.png;3706;3806;HR_building;493;2872;603;2950
Seoul_2018_5.png;3706;3806;HR_building;604;2932;641;2985
Seoul_2018_5.png;3706;3806;HR_building;322;2837;408;2904
Seoul_2018_5.png;3706;3806;HR_building;356;2890;413;2928
Seoul_2018_5.png;3706;3806;HR_building;401;2884;459;2931
Seoul_2018_5.png;3706;3806;HR_building;555;2865;621;2904
Seoul_2018_5.png;3706;3806;HR_building;571;2796;642;2881
Seoul_2018_5.png;3706;3806;HR_building;599;2757;664;2807
Seoul_2018_5.png;3706;3806;HR_building;627;2704;701;2787
Seoul_2018_5.png;3706;3806;HR_building;310;2684;414;2752
Seoul_2018_5.png;3706;3806;HR_building;505;2680;578;2754
Seoul_2018_5.png;3706;3806;HR_building;667;2813;725;2891
Seoul_2018_5.png;3706;3806;HR_building;699;2796;800;2850
Seoul_2018_5.png;3706;3806;HR_building;772;2780;872;2838
Seoul_2018_5.png;3706;3806;HR_building;873;2739;953;2816
Seoul_2018_5.png;3706;3806;HR_building;996;2767;1104;2818
Seoul_2018_5.png;3706;3806;HR_building;933;2727;1030;2773
Seoul_2018_5.png;3706;3806;HR_building;822;2978;887;3007
Seoul_2018_5.png;3706;3806;HR_building;792;2918;827;2974
Seoul_2018_5.png;3706;3806;HR_building;708;2888;809;2923
Seoul_2018_5.png;3706;3806;HR_building;841;2904;903;2935
Seoul_2018_5.png;3706;3806;HR_building;834;2943;894;2969
Seoul_2018_5.png;3706;3806;HR_building;899;2975;1007;3008
Seoul_2018_5.png;3706;3806;HR_building;905;2941;1036;2976
Seoul_2018_5.png;3706;3806;HR_building;924;2904;1030;2937
Seoul_2018_5.png;3706;3806;HR_building;916;2876;1024;2909
Seoul_2018_5.png;3706;3806;HR_building;908;2836;1016;2872
Seoul_2018_5.png;3706;3806;HR_building;1;3195;32;3263
Seoul_2018_5.png;3706;3806;HR_building;47;3090;113;3140
Seoul_2018_5.png;3706;3806;HR_building;37;2995;106;3049
Seoul_2018_5.png;3706;3806;HR_building;98;2967;158;3046
Seoul_2018_5.png;3706;3806;HR_building;1051;2670;1127;2716
Seoul_2018_5.png;3706;3806;HR_building;964;2642;1041;2716
Seoul_2018_5.png;3706;3806;HR_building;1021;2613;1121;2661
Seoul_2018_5.png;3706;3806;HR_building;1036;2561;1120;2606
Seoul_2018_5.png;3706;3806;HR_building;947;2508;1030;2591
Seoul_2018_5.png;3706;3806;HR_building;1006;2491;1110;2537
Seoul_2018_5.png;3706;3806;HR_building;710;2599;799;2682
