filename;width;height;class;xmin;ymin;xmax;ymax
Sejong_2019_2.png;1712;1893;HR_building;276;33;303;51
Sejong_2019_2.png;1712;1893;HR_building;300;19;324;37
Sejong_2019_2.png;1712;1893;HR_building;328;22;352;41
Sejong_2019_2.png;1712;1893;HR_building;301;41;326;58
Sejong_2019_2.png;1712;1893;HR_building;327;45;355;65
Sejong_2019_2.png;1712;1893;HR_building;299;62;327;82
Sejong_2019_2.png;1712;1893;HR_building;331;68;357;88
Sejong_2019_2.png;1712;1893;HR_building;281;85;308;104
Sejong_2019_2.png;1712;1893;HR_building;307;84;326;102
Sejong_2019_2.png;1712;1893;HR_building;343;88;371;108
Sejong_2019_2.png;1712;1893;HR_building;326;98;343;116
Sejong_2019_2.png;1712;1893;HR_building;303;107;327;126
Sejong_2019_2.png;1712;1893;HR_building;351;111;375;132
Sejong_2019_2.png;1712;1893;HR_building;334;121;350;139
Sejong_2019_2.png;1712;1893;HR_building;311;131;334;146
Sejong_2019_2.png;1712;1893;HR_building;383;150;409;174
Sejong_2019_2.png;1712;1893;HR_building;353;165;380;191
Sejong_2019_2.png;1712;1893;HR_building;416;157;435;185
Sejong_2019_2.png;1712;1893;HR_building;389;171;417;196
Sejong_2019_2.png;1712;1893;HR_building;361;187;388;211
Sejong_2019_2.png;1712;1893;HR_building;426;180;448;207
Sejong_2019_2.png;1712;1893;HR_building;397;194;427;216
Sejong_2019_2.png;1712;1893;HR_building;369;213;388;233
Sejong_2019_2.png;1712;1893;HR_building;435;205;457;230
Sejong_2019_2.png;1712;1893;HR_building;406;216;435;239
Sejong_2019_2.png;1712;1893;HR_building;384;220;403;241
Sejong_2019_2.png;1712;1893;HR_building;334;188;357;203
Sejong_2019_2.png;1712;1893;HR_building;348;208;363;226
Sejong_2019_2.png;1712;1893;HR_building;356;231;375;249
Sejong_2019_2.png;1712;1893;HR_building;397;315;414;336
Sejong_2019_2.png;1712;1893;HR_building;417;303;438;325
Sejong_2019_2.png;1712;1893;HR_building;439;298;452;317
Sejong_2019_2.png;1712;1893;HR_building;453;293;481;311
