filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2015_1.png;2807;2072;HR_building;167;52;236;93
Seoul_2015_1.png;2807;2072;HR_building;140;97;203;120
Seoul_2015_1.png;2807;2072;HR_building;45;99;137;139
Seoul_2015_1.png;2807;2072;HR_building;294;22;358;57
Seoul_2015_1.png;2807;2072;HR_building;213;1;289;26
Seoul_2015_1.png;2807;2072;HR_building;249;97;298;139
Seoul_2015_1.png;2807;2072;HR_building;190;123;258;182
Seoul_2015_1.png;2807;2072;HR_building;217;139;287;197
Seoul_2015_1.png;2807;2072;HR_building;117;143;178;171
Seoul_2015_1.png;2807;2072;HR_building;97;183;217;226
Seoul_2015_1.png;2807;2072;HR_building;61;228;118;288
Seoul_2015_1.png;2807;2072;HR_building;1;214;65;249
Seoul_2015_1.png;2807;2072;HR_building;39;158;118;211
Seoul_2015_1.png;2807;2072;HR_building;1;154;43;194
Seoul_2015_1.png;2807;2072;HR_building;384;44;435;75
Seoul_2015_1.png;2807;2072;HR_building;368;69;391;89
Seoul_2015_1.png;2807;2072;HR_building;319;143;387;188
Seoul_2015_1.png;2807;2072;HR_building;278;186;347;222
Seoul_2015_1.png;2807;2072;HR_building;253;240;306;286
Seoul_2015_1.png;2807;2072;HR_building;192;242;256;290
Seoul_2015_1.png;2807;2072;HR_building;139;245;196;293
Seoul_2015_1.png;2807;2072;HR_building;202;299;253;340
Seoul_2015_1.png;2807;2072;HR_building;145;290;198;327
Seoul_2015_1.png;2807;2072;HR_building;120;289;151;311
Seoul_2015_1.png;2807;2072;HR_building;99;304;146;340
Seoul_2015_1.png;2807;2072;HR_building;89;338;146;377
Seoul_2015_1.png;2807;2072;HR_building;1;283;33;304
Seoul_2015_1.png;2807;2072;HR_building;20;312;53;355
Seoul_2015_1.png;2807;2072;HR_building;1;326;21;365
Seoul_2015_1.png;2807;2072;HR_building;142;340;205;392
Seoul_2015_1.png;2807;2072;HR_building;210;338;277;383
Seoul_2015_1.png;2807;2072;HR_building;265;298;297;326
Seoul_2015_1.png;2807;2072;HR_building;313;251;348;277
Seoul_2015_1.png;2807;2072;HR_building;358;205;393;232
Seoul_2015_1.png;2807;2072;HR_building;428;96;473;123
Seoul_2015_1.png;2807;2072;HR_building;463;102;511;135
Seoul_2015_1.png;2807;2072;HR_building;498;115;555;152
Seoul_2015_1.png;2807;2072;HR_building;542;140;587;170
Seoul_2015_1.png;2807;2072;HR_building;575;153;624;183
Seoul_2015_1.png;2807;2072;HR_building;435;740;485;783
Seoul_2015_1.png;2807;2072;HR_building;224;911;285;961
Seoul_2015_1.png;2807;2072;HR_building;281;875;357;926
Seoul_2015_1.png;2807;2072;HR_building;346;849;412;910
Seoul_2015_1.png;2807;2072;HR_building;403;837;449;881
Seoul_2015_1.png;2807;2072;HR_building;83;1253;117;1328
