filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2018_1.png;2106;1554;HR_building;170;1;216;20
Seoul_2018_1.png;2106;1554;HR_building;206;1;268;46
Seoul_2018_1.png;2106;1554;HR_building;288;1;353;26
Seoul_2018_1.png;2106;1554;HR_building;278;42;313;74
Seoul_2018_1.png;2106;1554;HR_building;291;31;330;60
Seoul_2018_1.png;2106;1554;HR_building;319;64;364;100
Seoul_2018_1.png;2106;1554;HR_building;345;66;388;105
Seoul_2018_1.png;2106;1554;HR_building;368;70;407;110
Seoul_2018_1.png;2106;1554;HR_building;405;95;452;138
Seoul_2018_1.png;2106;1554;HR_building;434;107;486;148
Seoul_2018_1.png;2106;1554;HR_building;470;63;528;107
Seoul_2018_1.png;2106;1554;HR_building;534;92;578;134
Seoul_2018_1.png;2106;1554;HR_building;509;57;576;97
Seoul_2018_1.png;2106;1554;HR_building;259;161;323;217
Seoul_2018_1.png;2106;1554;HR_building;220;194;281;249
Seoul_2018_1.png;2106;1554;HR_building;183;225;244;279
Seoul_2018_1.png;2106;1554;HR_building;139;236;205;286
Seoul_2018_1.png;2106;1554;HR_building;86;237;149;291
Seoul_2018_1.png;2106;1554;HR_building;44;232;104;280
Seoul_2018_1.png;2106;1554;HR_building;259;141;315;177
Seoul_2018_1.png;2106;1554;HR_building;180;207;241;245
Seoul_2018_1.png;2106;1554;HR_building;216;166;282;218
Seoul_2018_1.png;2106;1554;HR_building;47;196;103;240
Seoul_2018_1.png;2106;1554;HR_building;86;196;138;245
Seoul_2018_1.png;2106;1554;HR_building;129;205;181;249
Seoul_2018_1.png;2106;1554;HR_building;224;93;299;145
Seoul_2018_1.png;2106;1554;HR_building;199;122;265;172
Seoul_2018_1.png;2106;1554;HR_building;171;163;225;213
Seoul_2018_1.png;2106;1554;HR_building;119;160;181;220
Seoul_2018_1.png;2106;1554;HR_building;77;161;138;214
Seoul_2018_1.png;2106;1554;HR_building;155;115;206;149
Seoul_2018_1.png;2106;1554;HR_building;187;95;215;126
Seoul_2018_1.png;2106;1554;HR_building;130;101;162;139
Seoul_2018_1.png;2106;1554;HR_building;139;92;174;118
Seoul_2018_1.png;2106;1554;HR_building;156;83;191;111
Seoul_2018_1.png;2106;1554;HR_building;179;63;200;92
Seoul_2018_1.png;2106;1554;HR_building;195;75;232;108
Seoul_2018_1.png;2106;1554;HR_building;57;124;157;165
Seoul_2018_1.png;2106;1554;HR_building;38;158;83;198
Seoul_2018_1.png;2106;1554;HR_building;103;67;154;99
Seoul_2018_1.png;2106;1554;HR_building;72;96;127;129
Seoul_2018_1.png;2106;1554;HR_building;25;106;86;142
Seoul_2018_1.png;2106;1554;HR_building;27;69;100;101
Seoul_2018_1.png;2106;1554;HR_building;137;37;182;75
Seoul_2018_1.png;2106;1554;HR_building;104;337;147;378
Seoul_2018_1.png;2106;1554;HR_building;62;364;120;397
Seoul_2018_1.png;2106;1554;HR_building;306;350;368;370
Seoul_2018_1.png;2106;1554;HR_building;464;382;516;416
Seoul_2018_1.png;2106;1554;HR_building;425;330;456;357
