filename;width;height;class;xmin;ymin;xmax;ymax
Sejong_2019_1.png;1893;1220;HR_building;294;1110;318;1141
Sejong_2019_1.png;1893;1220;HR_building;318;1099;339;1131
Sejong_2019_1.png;1893;1220;HR_building;338;1087;360;1118
Sejong_2019_1.png;1893;1220;HR_building;358;1073;381;1103
Sejong_2019_1.png;1893;1220;HR_building;380;1063;400;1094
Sejong_2019_1.png;1893;1220;HR_building;320;1140;345;1162
Sejong_2019_1.png;1893;1220;HR_building;344;1121;368;1144
Sejong_2019_1.png;1893;1220;HR_building;372;1103;395;1128
Sejong_2019_1.png;1893;1220;HR_building;394;1089;414;1114
Sejong_2019_1.png;1893;1220;HR_building;420;1042;443;1070
Sejong_2019_1.png;1893;1220;HR_building;443;1028;467;1056
Sejong_2019_1.png;1893;1220;HR_building;469;1014;491;1047
Sejong_2019_1.png;1893;1220;HR_building;490;1010;513;1033
Sejong_2019_1.png;1893;1220;HR_building;434;1066;450;1084
Sejong_2019_1.png;1893;1220;HR_building;451;1049;471;1075
Sejong_2019_1.png;1893;1220;HR_building;479;1035;500;1062
Sejong_2019_1.png;1893;1220;HR_building;502;1026;519;1053
Sejong_2019_1.png;1893;1220;HR_building;339;1157;365;1181
Sejong_2019_1.png;1893;1220;HR_building;366;1141;386;1167
Sejong_2019_1.png;1893;1220;HR_building;387;1120;411;1147
Sejong_2019_1.png;1893;1220;HR_building;411;1106;434;1132
Sejong_2019_1.png;1893;1220;HR_building;362;1169;400;1204
Sejong_2019_1.png;1893;1220;HR_building;419;1125;456;1160
Sejong_2019_1.png;1893;1220;HR_building;401;1162;420;1189
Sejong_2019_1.png;1893;1220;HR_building;419;1156;440;1182
Sejong_2019_1.png;1893;1220;HR_building;440;1146;472;1180
Sejong_2019_1.png;1893;1220;HR_building;466;1160;488;1184
Sejong_2019_1.png;1893;1220;HR_building;454;1182;473;1209
Sejong_2019_1.png;1893;1220;HR_building;428;1183;451;1208
Sejong_2019_1.png;1893;1220;HR_building;375;1195;413;1220
Sejong_2019_1.png;1893;1220;HR_building;412;1183;429;1211
Sejong_2019_1.png;1893;1220;HR_building;476;1179;500;1209
Sejong_2019_1.png;1893;1220;HR_building;627;1027;648;1055
Sejong_2019_1.png;1893;1220;HR_building;596;1036;624;1070
Sejong_2019_1.png;1893;1220;HR_building;609;1060;626;1088
Sejong_2019_1.png;1893;1220;HR_building;615;1071;640;1103
Sejong_2019_1.png;1893;1220;HR_building;641;1063;669;1088
Sejong_2019_1.png;1893;1220;HR_building;635;1046;659;1072
Sejong_2019_1.png;1893;1220;HR_building;522;1094;549;1121
Sejong_2019_1.png;1893;1220;HR_building;476;1101;505;1124
Sejong_2019_1.png;1893;1220;HR_building;497;1116;521;1146
Sejong_2019_1.png;1893;1220;HR_building;514;1136;539;1163
Sejong_2019_1.png;1893;1220;HR_building;538;1118;559;1142
Sejong_2019_1.png;1893;1220;HR_building;534;1140;576;1185
Sejong_2019_1.png;1893;1220;HR_building;576;1124;598;1151
Sejong_2019_1.png;1893;1220;HR_building;599;1114;623;1140
Sejong_2019_1.png;1893;1220;HR_building;625;1102;650;1121
Sejong_2019_1.png;1893;1220;HR_building;653;1090;685;1119
Sejong_2019_1.png;1893;1220;HR_building;555;1159;592;1203
Sejong_2019_1.png;1893;1220;HR_building;595;1140;632;1175
Sejong_2019_1.png;1893;1220;HR_building;631;1118;658;1138
Sejong_2019_1.png;1893;1220;HR_building;574;1185;609;1218
Sejong_2019_1.png;1893;1220;HR_building;609;1160;641;1189
Sejong_2019_1.png;1893;1220;HR_building;635;1132;664;1154
Sejong_2019_1.png;1893;1220;HR_building;664;1112;695;1137
Sejong_2019_1.png;1893;1220;HR_building;689;1080;706;1098
Sejong_2019_1.png;1893;1220;HR_building;713;1082;738;1103
Sejong_2019_1.png;1893;1220;HR_building;738;1069;767;1096
Sejong_2019_1.png;1893;1220;HR_building;770;1044;794;1072
Sejong_2019_1.png;1893;1220;HR_building;776;1069;801;1092
Sejong_2019_1.png;1893;1220;HR_building;699;1104;722;1127
Sejong_2019_1.png;1893;1220;HR_building;721;1105;749;1125
Sejong_2019_1.png;1893;1220;HR_building;750;1097;779;1119
Sejong_2019_1.png;1893;1220;HR_building;781;1088;807;1115
Sejong_2019_1.png;1893;1220;HR_building;645;1148;668;1166
Sejong_2019_1.png;1893;1220;HR_building;669;1132;697;1155
Sejong_2019_1.png;1893;1220;HR_building;707;1126;727;1144
Sejong_2019_1.png;1893;1220;HR_building;731;1122;757;1139
Sejong_2019_1.png;1893;1220;HR_building;755;1118;785;1136
Sejong_2019_1.png;1893;1220;HR_building;786;1111;813;1134
Sejong_2019_1.png;1893;1220;HR_building;893;1044;920;1068
Sejong_2019_1.png;1893;1220;HR_building;851;1048;868;1067
Sejong_2019_1.png;1893;1220;HR_building;868;1024;908;1058
Sejong_2019_1.png;1893;1220;HR_building;870;1003;898;1025
Sejong_2019_1.png;1893;1220;HR_building;854;998;872;1017
Sejong_2019_1.png;1893;1220;HR_building;861;983;887;998
Sejong_2019_1.png;1893;1220;HR_building;923;1024;943;1042
Sejong_2019_1.png;1893;1220;HR_building;942;1008;961;1029
Sejong_2019_1.png;1893;1220;HR_building;952;988;969;1008
Sejong_2019_1.png;1893;1220;HR_building;967;979;984;1004
Sejong_2019_1.png;1893;1220;HR_building;981;981;995;1004
Sejong_2019_1.png;1893;1220;HR_building;995;976;1010;998
Sejong_2019_1.png;1893;1220;HR_building;1009;974;1026;995
Sejong_2019_1.png;1893;1220;HR_building;916;1002;942;1026
Sejong_2019_1.png;1893;1220;HR_building;935;981;954;1002
Sejong_2019_1.png;1893;1220;HR_building;905;984;934;1008
Sejong_2019_1.png;1893;1220;HR_building;983;952;1009;971
Sejong_2019_1.png;1893;1220;HR_building;967;959;985;979
Sejong_2019_1.png;1893;1220;HR_building;894;956;935;990
Sejong_2019_1.png;1893;1220;HR_building;932;954;951;982
Sejong_2019_1.png;1893;1220;HR_building;951;947;968;971
Sejong_2019_1.png;1893;1220;HR_building;970;929;992;954
Sejong_2019_1.png;1893;1220;HR_building;881;934;927;964
Sejong_2019_1.png;1893;1220;HR_building;937;905;971;935
Sejong_2019_1.png;1893;1220;HR_building;908;907;943;936
Sejong_2019_1.png;1893;1220;HR_building;867;905;909;939
Sejong_2019_1.png;1893;1220;HR_building;863;901;888;922
Sejong_2019_1.png;1893;1220;HR_building;890;890;908;910
Sejong_2019_1.png;1893;1220;HR_building;907;883;925;904
Sejong_2019_1.png;1893;1220;HR_building;923;885;955;905
Sejong_2019_1.png;1893;1220;HR_building;924;874;949;891
Sejong_2019_1.png;1893;1220;HR_building;890;849;934;876
Sejong_2019_1.png;1893;1220;HR_building;849;867;889;895
Sejong_2019_1.png;1893;1220;HR_building;844;849;875;877
Sejong_2019_1.png;1893;1220;HR_building;879;834;920;861
Sejong_2019_1.png;1893;1220;HR_building;833;831;855;857
Sejong_2019_1.png;1893;1220;HR_building;848;818;869;843
Sejong_2019_1.png;1893;1220;HR_building;878;810;903;835
Sejong_2019_1.png;1893;1220;HR_building;860;804;878;831
Sejong_2019_1.png;1893;1220;HR_building;870;789;888;812
Sejong_2019_1.png;1893;1220;HR_building;924;713;956;739
Sejong_2019_1.png;1893;1220;HR_building;908;735;931;756
Sejong_2019_1.png;1893;1220;HR_building;943;732;981;771
Sejong_2019_1.png;1893;1220;HR_building;966;751;1006;793
Sejong_2019_1.png;1893;1220;HR_building;984;772;1024;810
Sejong_2019_1.png;1893;1220;HR_building;946;782;967;811
Sejong_2019_1.png;1893;1220;HR_building;929;760;950;788
Sejong_2019_1.png;1893;1220;HR_building;959;802;983;829
Sejong_2019_1.png;1893;1220;HR_building;899;753;917;770
Sejong_2019_1.png;1893;1220;HR_building;888;765;907;782
Sejong_2019_1.png;1893;1220;HR_building;901;785;918;801
Sejong_2019_1.png;1893;1220;HR_building;915;774;930;794
Sejong_2019_1.png;1893;1220;HR_building;933;799;948;817
Sejong_2019_1.png;1893;1220;HR_building;951;821;965;838
Sejong_2019_1.png;1893;1220;HR_building;954;844;981;874
Sejong_2019_1.png;1893;1220;HR_building;980;822;1010;855
Sejong_2019_1.png;1893;1220;HR_building;972;848;1016;883
Sejong_2019_1.png;1893;1220;HR_building;1015;812;1077;855
Sejong_2019_1.png;1893;1220;HR_building;1028;850;1047;872
Sejong_2019_1.png;1893;1220;HR_building;1045;842;1085;866
Sejong_2019_1.png;1893;1220;HR_building;975;879;1004;903
Sejong_2019_1.png;1893;1220;HR_building;1003;871;1026;890
Sejong_2019_1.png;1893;1220;HR_building;1028;868;1045;893
Sejong_2019_1.png;1893;1220;HR_building;1050;869;1086;892
Sejong_2019_1.png;1893;1220;HR_building;985;893;1021;914
Sejong_2019_1.png;1893;1220;HR_building;1066;899;1095;917
Sejong_2019_1.png;1893;1220;HR_building;1038;904;1066;923
Sejong_2019_1.png;1893;1220;HR_building;1099;896;1123;919
Sejong_2019_1.png;1893;1220;HR_building;1126;889;1150;908
Sejong_2019_1.png;1893;1220;HR_building;1152;888;1181;907
Sejong_2019_1.png;1893;1220;HR_building;1015;932;1045;952
Sejong_2019_1.png;1893;1220;HR_building;1048;920;1087;944
Sejong_2019_1.png;1893;1220;HR_building;1129;911;1155;930
Sejong_2019_1.png;1893;1220;HR_building;1154;910;1182;927
Sejong_2019_1.png;1893;1220;HR_building;1107;935;1124;952
Sejong_2019_1.png;1893;1220;HR_building;1127;933;1156;949
Sejong_2019_1.png;1893;1220;HR_building;1157;931;1185;946
Sejong_2019_1.png;1893;1220;HR_building;1086;940;1101;956
Sejong_2019_1.png;1893;1220;HR_building;1025;952;1041;966
Sejong_2019_1.png;1893;1220;HR_building;1033;962;1052;977
Sejong_2019_1.png;1893;1220;HR_building;1049;958;1062;974
Sejong_2019_1.png;1893;1220;HR_building;1061;950;1086;966
Sejong_2019_1.png;1893;1220;HR_building;1192;926;1218;942
Sejong_2019_1.png;1893;1220;HR_building;1217;922;1240;940
Sejong_2019_1.png;1893;1220;HR_building;1244;918;1268;935
Sejong_2019_1.png;1893;1220;HR_building;1268;919;1295;934
Sejong_2019_1.png;1893;1220;HR_building;1187;904;1216;924
Sejong_2019_1.png;1893;1220;HR_building;1216;901;1239;919
Sejong_2019_1.png;1893;1220;HR_building;1240;894;1265;915
Sejong_2019_1.png;1893;1220;HR_building;1265;895;1291;914
Sejong_2019_1.png;1893;1220;HR_building;1188;879;1210;897
Sejong_2019_1.png;1893;1220;HR_building;1209;877;1225;895
Sejong_2019_1.png;1893;1220;HR_building;1236;874;1263;893
Sejong_2019_1.png;1893;1220;HR_building;1261;870;1284;888
Sejong_2019_1.png;1893;1220;HR_building;1254;847;1276;868
Sejong_2019_1.png;1893;1220;HR_building;1175;854;1202;872
Sejong_2019_1.png;1893;1220;HR_building;1201;843;1224;866
Sejong_2019_1.png;1893;1220;HR_building;1224;837;1247;864
