filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2018_4_6-3.png;333;331;HR_building;186;300;287;330
Seoul_2018_4_6-3.png;333;331;HR_building;160;267;199;315
Seoul_2018_4_6-3.png;333;331;HR_building;231;258;283;308
Seoul_2018_4_6-3.png;333;331;HR_building;278;287;332;330
Seoul_2018_4_6-3.png;333;331;HR_building;314;247;332;290
Seoul_2018_4_6-3.png;333;331;HR_building;178;240;238;287
Seoul_2018_4_6-3.png;333;331;HR_building;129;195;184;254
Seoul_2018_4_6-3.png;333;331;HR_building;174;183;235;230
Seoul_2018_4_6-3.png;333;331;HR_building;230;223;322;277
Seoul_2018_4_6-3.png;333;331;HR_building;263;127;327;226
Seoul_2018_4_6-3.png;333;331;HR_building;197;91;312;173
Seoul_2018_4_6-3.png;333;331;HR_building;186;0;279;29
