filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2015_2_0-16;640;640;HR_building;141;0;195;29
Seoul_2015_2_0-16;640;640;HR_building;203;0;248;9
Seoul_2015_2_0-16;640;640;HR_building;188;21;259;48
Seoul_2015_2_0-16;640;640;HR_building;189;52;257;100
Seoul_2015_2_0-16;640;640;HR_building;130;39;181;80
Seoul_2015_2_0-16;640;640;HR_building;463;0;540;14
Seoul_2015_2_0-16;640;640;HR_building;438;1;507;48
Seoul_2015_2_0-16;640;640;HR_building;501;35;558;66
Seoul_2015_2_0-16;640;640;HR_building;132;105;176;133
Seoul_2015_2_0-16;640;640;HR_building;188;113;224;140
Seoul_2015_2_0-16;640;640;HR_building;215;129;256;154
Seoul_2015_2_0-16;640;640;HR_building;128;141;197;171
Seoul_2015_2_0-16;640;640;HR_building;126;173;196;216
Seoul_2015_2_0-16;640;640;HR_building;198;178;245;215
Seoul_2015_2_0-16;640;640;HR_building;246;150;294;189
Seoul_2015_2_0-16;640;640;HR_building;262;81;313;142
Seoul_2015_2_0-16;640;640;HR_building;311;93;348;128
Seoul_2015_2_0-16;640;640;HR_building;315;61;384;86
Seoul_2015_2_0-16;640;640;HR_building;382;64;490;147
Seoul_2015_2_0-16;640;640;HR_building;267;288;307;314
Seoul_2015_2_0-16;640;640;HR_building;302;266;342;292
Seoul_2015_2_0-16;640;640;HR_building;334;246;376;268
Seoul_2015_2_0-16;640;640;HR_building;308;325;347;350
Seoul_2015_2_0-16;640;640;HR_building;341;306;380;328
Seoul_2015_2_0-16;640;640;HR_building;372;285;411;309
Seoul_2015_2_0-16;640;640;HR_building;393;209;459;261
Seoul_2015_2_0-16;640;640;HR_building;455;230;518;291
Seoul_2015_2_0-16;640;640;HR_building;462;159;533;221
Seoul_2015_2_0-16;640;640;HR_building;533;152;572;188
Seoul_2015_2_0-16;640;640;HR_building;564;170;606;207
Seoul_2015_2_0-16;640;640;HR_building;530;196;581;241
Seoul_2015_2_0-16;640;640;HR_building;513;257;567;312
Seoul_2015_2_0-16;640;640;HR_building;467;315;530;351
Seoul_2015_2_0-16;640;640;HR_building;439;334;515;385
Seoul_2015_2_0-16;640;640;HR_building;548;344;609;375
Seoul_2015_2_0-16;640;640;HR_building;526;375;615;420
Seoul_2015_2_0-16;640;640;HR_building;517;603;563;636
Seoul_2015_2_0-16;640;640;HR_building;573;627;611;640
Seoul_2015_2_0-16;640;640;HR_building;595;542;640;576
Seoul_2015_2_0-16;640;640;HR_building;640;571;640;604
Seoul_2015_2_0-16;640;640;HR_building;575;584;635;614
Seoul_2015_2_0-16;640;640;HR_building;618;616;640;640
Seoul_2015_2_0-16;640;640;HR_building;578;280;626;335
Seoul_2015_2_0-16;640;640;HR_building;596;209;640;280
Seoul_2015_2_0-16;640;640;HR_building;596;191;634;226
Seoul_2015_2_0-16;640;640;HR_building;545;1;592;33
