filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2015_2_27-23_861;640;640;HR_building;5;637;72;640
Seoul_2015_2_27-23_861;640;640;HR_building;0;578;22;609
Seoul_2015_2_27-23_861;640;640;HR_building;23;572;123;612
Seoul_2015_2_27-23_861;640;640;HR_building;80;612;116;639
Seoul_2015_2_27-23_861;640;640;HR_building;43;499;77;530
Seoul_2015_2_27-23_861;640;640;HR_building;0;469;28;500
Seoul_2015_2_27-23_861;640;640;HR_building;28;467;72;498
Seoul_2015_2_27-23_861;640;640;HR_building;13;432;66;469
Seoul_2015_2_27-23_861;640;640;HR_building;0;402;14;437
Seoul_2015_2_27-23_861;640;640;HR_building;205;0;243;20
Seoul_2015_2_27-23_861;640;640;HR_building;245;0;288;14
Seoul_2015_2_27-23_861;640;640;HR_building;228;13;283;60
Seoul_2015_2_27-23_861;640;640;HR_building;222;73;293;159
Seoul_2015_2_27-23_861;640;640;HR_building;266;99;333;159
Seoul_2015_2_27-23_861;640;640;HR_building;321;37;391;99
Seoul_2015_2_27-23_861;640;640;HR_building;332;96;403;157
Seoul_2015_2_27-23_861;640;640;HR_building;389;29;439;62
Seoul_2015_2_27-23_861;640;640;HR_building;385;57;435;97
Seoul_2015_2_27-23_861;640;640;HR_building;431;51;478;83
Seoul_2015_2_27-23_861;640;640;HR_building;438;79;481;113
Seoul_2015_2_27-23_861;640;640;HR_building;378;0;413;9
Seoul_2015_2_27-23_861;640;640;HR_building;414;0;450;9
Seoul_2015_2_27-23_861;640;640;HR_building;448;7;487;42
Seoul_2015_2_27-23_861;640;640;HR_building;449;0;488;13
Seoul_2015_2_27-23_861;640;640;HR_building;485;12;539;68
Seoul_2015_2_27-23_861;640;640;HR_building;164;163;204;194
Seoul_2015_2_27-23_861;640;640;HR_building;101;192;209;255
Seoul_2015_2_27-23_861;640;640;HR_building;213;189;257;220
Seoul_2015_2_27-23_861;640;640;HR_building;136;237;252;298
Seoul_2015_2_27-23_861;640;640;HR_building;280;186;329;218
Seoul_2015_2_27-23_861;640;640;HR_building;278;223;342;268
Seoul_2015_2_27-23_861;640;640;HR_building;280;268;349;320
Seoul_2015_2_27-23_861;640;640;HR_building;181;292;275;339
Seoul_2015_2_27-23_861;640;640;HR_building;245;356;320;401
Seoul_2015_2_27-23_861;640;640;HR_building;342;377;409;426
Seoul_2015_2_27-23_861;640;640;HR_building;367;332;435;375
Seoul_2015_2_27-23_861;640;640;HR_building;418;271;505;341
Seoul_2015_2_27-23_861;640;640;HR_building;412;412;483;462
Seoul_2015_2_27-23_861;640;640;HR_building;442;368;498;415
Seoul_2015_2_27-23_861;640;640;HR_building;489;305;546;369
Seoul_2015_2_27-23_861;640;640;HR_building;106;471;150;504
Seoul_2015_2_27-23_861;640;640;HR_building;149;498;188;536
Seoul_2015_2_27-23_861;640;640;HR_building;166;530;217;567
Seoul_2015_2_27-23_861;640;640;HR_building;144;570;190;603
Seoul_2015_2_27-23_861;640;640;HR_building;106;507;147;534
Seoul_2015_2_27-23_861;640;640;HR_building;101;539;157;575
Seoul_2015_2_27-23_861;640;640;HR_building;129;609;169;640
Seoul_2015_2_27-23_861;640;640;HR_building;171;625;216;640
Seoul_2015_2_27-23_861;640;640;HR_building;216;609;292;640
Seoul_2015_2_27-23_861;640;640;HR_building;234;545;339;606
Seoul_2015_2_27-23_861;640;640;HR_building;304;596;338;628
Seoul_2015_2_27-23_861;640;640;HR_building;337;589;386;626
Seoul_2015_2_27-23_861;640;640;HR_building;381;637;413;640
Seoul_2015_2_27-23_861;640;640;HR_building;407;629;467;640
Seoul_2015_2_27-23_861;640;640;HR_building;539;475;592;519
Seoul_2015_2_27-23_861;640;640;HR_building;494;402;564;451
Seoul_2015_2_27-23_861;640;640;HR_building;481;449;546;492
Seoul_2015_2_27-23_861;640;640;HR_building;551;398;595;430
Seoul_2015_2_27-23_861;640;640;HR_building;553;349;636;399
Seoul_2015_2_27-23_861;640;640;HR_building;566;440;612;485
Seoul_2015_2_27-23_861;640;640;HR_building;606;454;640;490
Seoul_2015_2_27-23_861;640;640;HR_building;622;419;640;453
Seoul_2015_2_27-23_861;640;640;HR_building;631;391;640;421
Seoul_2015_2_27-23_861;640;640;HR_building;606;541;640;587
Seoul_2015_2_27-23_861;640;640;HR_building;594;319;640;348
Seoul_2015_2_27-23_861;640;640;HR_building;567;257;631;309
Seoul_2015_2_27-23_861;640;640;HR_building;603;212;640;255
Seoul_2015_2_27-23_861;640;640;HR_building;510;264;566;309
Seoul_2015_2_27-23_861;640;640;HR_building;523;223;587;259
Seoul_2015_2_27-23_861;640;640;HR_building;490;196;521;248
Seoul_2015_2_27-23_861;640;640;HR_building;573;150;628;193
Seoul_2015_2_27-23_861;640;640;HR_building;507;173;573;198
Seoul_2015_2_27-23_861;640;640;HR_building;493;138;525;185
Seoul_2015_2_27-23_861;640;640;HR_building;525;119;587;158
Seoul_2015_2_27-23_861;640;640;HR_building;614;111;640;141
Seoul_2015_2_27-23_861;640;640;HR_building;581;88;628;137
Seoul_2015_2_27-23_861;640;640;HR_building;523;81;551;109
Seoul_2015_2_27-23_861;640;640;HR_building;542;63;594;98
Seoul_2015_2_27-23_861;640;640;HR_building;599;0;640;34
