filename;width;height;class;xmin;ymin;xmax;ymax
Sejong_2019_1_11-6_84;640;640;HR_building;0;316;23;339
Sejong_2019_1_11-6_84;640;640;HR_building;26;309;50;328
Sejong_2019_1_11-6_84;640;640;HR_building;52;308;81;327
Sejong_2019_1_11-6_84;640;640;HR_building;29;331;55;350
Sejong_2019_1_11-6_84;640;640;HR_building;54;330;82;347
Sejong_2019_1_11-6_84;640;640;HR_building;7;355;24;372
Sejong_2019_1_11-6_84;640;640;HR_building;27;353;56;369
Sejong_2019_1_11-6_84;640;640;HR_building;57;351;85;366
Sejong_2019_1_11-6_84;640;640;HR_building;92;346;118;362
Sejong_2019_1_11-6_84;640;640;HR_building;117;342;140;360
Sejong_2019_1_11-6_84;640;640;HR_building;144;338;169;355
Sejong_2019_1_11-6_84;640;640;HR_building;168;339;196;354
Sejong_2019_1_11-6_84;640;640;HR_building;87;324;116;344
Sejong_2019_1_11-6_84;640;640;HR_building;116;321;139;339
Sejong_2019_1_11-6_84;640;640;HR_building;140;314;166;335
Sejong_2019_1_11-6_84;640;640;HR_building;165;315;192;334
Sejong_2019_1_11-6_84;640;640;HR_building;88;299;110;317
Sejong_2019_1_11-6_84;640;640;HR_building;109;297;125;315
Sejong_2019_1_11-6_84;640;640;HR_building;136;294;164;313
Sejong_2019_1_11-6_84;640;640;HR_building;161;290;185;308
Sejong_2019_1_11-6_84;640;640;HR_building;154;267;177;288
Sejong_2019_1_11-6_84;640;640;HR_building;75;274;102;292
Sejong_2019_1_11-6_84;640;640;HR_building;101;263;124;286
Sejong_2019_1_11-6_84;640;640;HR_building;124;257;147;284
Sejong_2019_1_11-6_84;640;640;HR_building;147;244;165;268
Sejong_2019_1_11-6_84;640;640;HR_building;114;226;148;256
Sejong_2019_1_11-6_84;640;640;HR_building;72;254;92;272
Sejong_2019_1_11-6_84;640;640;HR_building;93;251;111;268
Sejong_2019_1_11-6_84;640;640;HR_building;67;230;91;252
Sejong_2019_1_11-6_84;640;640;HR_building;91;222;110;244
Sejong_2019_1_11-6_84;640;640;HR_building;101;205;120;224
Sejong_2019_1_11-6_84;640;640;HR_building;54;208;82;231
Sejong_2019_1_11-6_84;640;640;HR_building;71;185;92;205
Sejong_2019_1_11-6_84;640;640;HR_building;19;181;43;205
Sejong_2019_1_11-6_84;640;640;HR_building;42;163;65;188
Sejong_2019_1_11-6_84;640;640;HR_building;39;181;71;219
Sejong_2019_1_11-6_84;640;640;HR_building;8;151;42;195
