filename;width;height;class;xmin;ymin;xmax;ymax
Sejong_2019_2_9-6_133;640;640;HR_building;0;166;22;192
Sejong_2019_2_9-6_133;640;640;HR_building;24;168;46;196
Sejong_2019_2_9-6_133;640;640;HR_building;45;173;84;198
Sejong_2019_2_9-6_133;640;640;HR_building;0;199;25;221
Sejong_2019_2_9-6_133;640;640;HR_building;30;203;46;224
Sejong_2019_2_9-6_133;640;640;HR_building;45;204;63;228
Sejong_2019_2_9-6_133;640;640;HR_building;59;202;78;228
Sejong_2019_2_9-6_133;640;640;HR_building;76;201;92;226
Sejong_2019_2_9-6_133;640;640;HR_building;0;231;14;255
Sejong_2019_2_9-6_133;640;640;HR_building;13;233;32;259
Sejong_2019_2_9-6_133;640;640;HR_building;30;237;47;259
Sejong_2019_2_9-6_133;640;640;HR_building;48;236;82;267
Sejong_2019_2_9-6_133;640;640;HR_building;3;274;28;294
Sejong_2019_2_9-6_133;640;640;HR_building;31;285;53;306
Sejong_2019_2_9-6_133;640;640;HR_building;53;292;78;312
Sejong_2019_2_9-6_133;640;640;HR_building;0;299;17;320
Sejong_2019_2_9-6_133;640;640;HR_building;25;305;44;327
Sejong_2019_2_9-6_133;640;640;HR_building;44;313;68;334
Sejong_2019_2_9-6_133;640;640;HR_building;66;316;86;339
Sejong_2019_2_9-6_133;640;640;HR_building;0;324;15;344
Sejong_2019_2_9-6_133;640;640;HR_building;18;332;37;352
Sejong_2019_2_9-6_133;640;640;HR_building;38;338;64;361
Sejong_2019_2_9-6_133;640;640;HR_building;63;346;81;364
Sejong_2019_2_9-6_133;640;640;HR_building;0;344;11;363
Sejong_2019_2_9-6_133;640;640;HR_building;13;352;32;373
Sejong_2019_2_9-6_133;640;640;HR_building;31;359;56;380
Sejong_2019_2_9-6_133;640;640;HR_building;56;369;81;385
Sejong_2019_2_9-6_133;640;640;HR_building;1;383;19;412
Sejong_2019_2_9-6_133;640;640;HR_building;18;383;43;406
Sejong_2019_2_9-6_133;640;640;HR_building;77;393;99;417
Sejong_2019_2_9-6_133;640;640;HR_building;80;412;103;436
Sejong_2019_2_9-6_133;640;640;HR_building;79;432;102;455
Sejong_2019_2_9-6_133;640;640;HR_building;76;451;100;476
Sejong_2019_2_9-6_133;640;640;HR_building;34;446;74;475
Sejong_2019_2_9-6_133;640;640;HR_building;18;410;38;439
Sejong_2019_2_9-6_133;640;640;HR_building;37;413;60;434
Sejong_2019_2_9-6_133;640;640;HR_building;8;52;31;72
Sejong_2019_2_9-6_133;640;640;HR_building;14;32;36;52
Sejong_2019_2_9-6_133;640;640;HR_building;17;14;40;33
Sejong_2019_2_9-6_133;640;640;HR_building;0;4;16;26
Sejong_2019_2_9-6_133;640;640;HR_building;19;0;41;15
Sejong_2019_2_9-6_133;640;640;HR_building;0;555;20;583
Sejong_2019_2_9-6_133;640;640;HR_building;0;621;14;639
Sejong_2019_2_9-6_133;640;640;HR_building;35;628;63;640
Sejong_2019_2_9-6_133;640;640;HR_building;377;608;403;633
Sejong_2019_2_9-6_133;640;640;HR_building;386;587;405;607
Sejong_2019_2_9-6_133;640;640;HR_building;572;248;596;273
Sejong_2019_2_9-6_133;640;640;HR_building;585;213;609;242
Sejong_2019_2_9-6_133;640;640;HR_building;590;193;616;219
Sejong_2019_2_9-6_133;640;640;HR_building;563;226;586;251
Sejong_2019_2_9-6_133;640;640;HR_building;548;205;572;235
Sejong_2019_2_9-6_133;640;640;HR_building;564;179;590;203
Sejong_2019_2_9-6_133;640;640;HR_building;534;182;560;208
Sejong_2019_2_9-6_133;640;640;HR_building;539;161;561;187
Sejong_2019_2_9-6_133;640;640;HR_building;506;175;526;199
Sejong_2019_2_9-6_133;640;640;HR_building;503;149;527;171
Sejong_2019_2_9-6_133;640;640;HR_building;476;159;499;181
Sejong_2019_2_9-6_133;640;640;HR_building;477;140;500;160
Sejong_2019_2_9-6_133;640;640;HR_building;448;131;472;155
Sejong_2019_2_9-6_133;640;640;HR_building;441;157;464;180
Sejong_2019_2_9-6_133;640;640;HR_building;157;3;176;26
Sejong_2019_2_9-6_133;640;640;HR_building;177;2;200;28
Sejong_2019_2_9-6_133;640;640;HR_building;163;29;182;48
Sejong_2019_2_9-6_133;640;640;HR_building;178;25;202;50
Sejong_2019_2_9-6_133;640;640;HR_building;181;55;202;82
Sejong_2019_2_9-6_133;640;640;HR_building;196;72;217;99
Sejong_2019_2_9-6_133;640;640;HR_building;215;87;234;104
Sejong_2019_2_9-6_133;640;640;HR_building;213;101;233;121
Sejong_2019_2_9-6_133;640;640;HR_building;225;0;243;16
Sejong_2019_2_9-6_133;640;640;HR_building;251;0;275;14
Sejong_2019_2_9-6_133;640;640;HR_building;223;26;242;46
Sejong_2019_2_9-6_133;640;640;HR_building;240;21;261;43
Sejong_2019_2_9-6_133;640;640;HR_building;264;16;288;42
Sejong_2019_2_9-6_133;640;640;HR_building;244;50;269;69
Sejong_2019_2_9-6_133;640;640;HR_building;270;46;293;62
Sejong_2019_2_9-6_133;640;640;HR_building;258;75;276;92
Sejong_2019_2_9-6_133;640;640;HR_building;286;68;307;84
Sejong_2019_2_9-6_133;640;640;HR_building;274;91;315;108
Sejong_2019_2_9-6_133;640;640;HR_building;310;7;338;27
Sejong_2019_2_9-6_133;640;640;HR_building;338;0;358;18
Sejong_2019_2_9-6_133;640;640;HR_building;323;27;351;47
Sejong_2019_2_9-6_133;640;640;HR_building;353;23;372;46
Sejong_2019_2_9-6_133;640;640;HR_building;369;21;389;42
Sejong_2019_2_9-6_133;640;640;HR_building;391;16;411;35
Sejong_2019_2_9-6_133;640;640;HR_building;332;51;362;68
Sejong_2019_2_9-6_133;640;640;HR_building;340;76;364;99
Sejong_2019_2_9-6_133;640;640;HR_building;363;69;384;93
Sejong_2019_2_9-6_133;640;640;HR_building;380;65;401;89
Sejong_2019_2_9-6_133;640;640;HR_building;391;33;412;55
Sejong_2019_2_9-6_133;640;640;HR_building;398;58;418;79
Sejong_2019_2_9-6_133;640;640;HR_building;400;76;421;100
Sejong_2019_2_9-6_133;640;640;HR_building;425;11;448;36
Sejong_2019_2_9-6_133;640;640;HR_building;445;7;462;29
Sejong_2019_2_9-6_133;640;640;HR_building;460;4;478;27
Sejong_2019_2_9-6_133;640;640;HR_building;481;2;503;25
Sejong_2019_2_9-6_133;640;640;HR_building;433;45;454;67
Sejong_2019_2_9-6_133;640;640;HR_building;453;41;471;64
Sejong_2019_2_9-6_133;640;640;HR_building;467;39;486;65
Sejong_2019_2_9-6_133;640;640;HR_building;492;29;512;51
Sejong_2019_2_9-6_133;640;640;HR_building;435;78;458;104
Sejong_2019_2_9-6_133;640;640;HR_building;455;78;476;100
Sejong_2019_2_9-6_133;640;640;HR_building;471;81;492;106
Sejong_2019_2_9-6_133;640;640;HR_building;498;50;520;73
Sejong_2019_2_9-6_133;640;640;HR_building;500;73;522;93
Sejong_2019_2_9-6_133;640;640;HR_building;497;95;519;122
Sejong_2019_2_9-6_133;640;640;HR_building;485;614;516;640
Sejong_2019_2_9-6_133;640;640;HR_building;475;593;504;621
