filename;width;height;class;xmin;ymin;xmax;ymax
Sejong_2019_2_5-3;640;640;HR_building;0;49;5;75
Sejong_2019_2_5-3;640;640;HR_building;5;45;26;69
Sejong_2019_2_5-3;640;640;HR_building;0;72;5;97
Sejong_2019_2_5-3;640;640;HR_building;4;75;23;98
Sejong_2019_2_5-3;640;640;HR_building;0;100;6;130
Sejong_2019_2_5-3;640;640;HR_building;0;108;23;134
Sejong_2019_2_5-3;640;640;HR_building;62;124;91;142
Sejong_2019_2_5-3;640;640;HR_building;29;125;55;144
Sejong_2019_2_5-3;640;640;HR_building;50;101;92;120
Sejong_2019_2_5-3;640;640;HR_building;31;98;52;124
Sejong_2019_2_5-3;640;640;HR_building;63;75;94;95
Sejong_2019_2_5-3;640;640;HR_building;30;70;55;99
Sejong_2019_2_5-3;640;640;HR_building;55;48;97;72
Sejong_2019_2_5-3;640;640;HR_building;31;48;57;77
Sejong_2019_2_5-3;640;640;HR_building;76;19;103;44
Sejong_2019_2_5-3;640;640;HR_building;37;17;64;44
Sejong_2019_2_5-3;640;640;HR_building;85;0;111;20
Sejong_2019_2_5-3;640;640;HR_building;59;0;82;23
Sejong_2019_2_5-3;640;640;HR_building;34;0;61;15
Sejong_2019_2_5-3;640;640;HR_building;150;3;175;31
Sejong_2019_2_5-3;640;640;HR_building;168;0;188;12
Sejong_2019_2_5-3;640;640;HR_building;186;0;203;14
Sejong_2019_2_5-3;640;640;HR_building;201;0;227;23
Sejong_2019_2_5-3;640;640;HR_building;160;30;182;61
Sejong_2019_2_5-3;640;640;HR_building;186;22;225;45
Sejong_2019_2_5-3;640;640;HR_building;168;58;191;89
Sejong_2019_2_5-3;640;640;HR_building;191;54;221;81
Sejong_2019_2_5-3;640;640;HR_building;238;21;257;48
Sejong_2019_2_5-3;640;640;HR_building;257;18;277;46
Sejong_2019_2_5-3;640;640;HR_building;262;46;285;75
Sejong_2019_2_5-3;640;640;HR_building;275;70;296;99
Sejong_2019_2_5-3;640;640;HR_building;231;49;262;72
Sejong_2019_2_5-3;640;640;HR_building;230;74;263;92
Sejong_2019_2_5-3;640;640;HR_building;258;96;280;128
Sejong_2019_2_5-3;640;640;HR_building;230;94;259;118
Sejong_2019_2_5-3;640;640;HR_building;192;86;224;109
Sejong_2019_2_5-3;640;640;HR_building;180;102;205;131
Sejong_2019_2_5-3;640;640;HR_building;204;114;221;134
Sejong_2019_2_5-3;640;640;HR_building;232;122;259;148
Sejong_2019_2_5-3;640;640;HR_building;230;151;257;169
Sejong_2019_2_5-3;640;640;HR_building;255;164;275;187
Sejong_2019_2_5-3;640;640;HR_building;235;170;253;188
Sejong_2019_2_5-3;640;640;HR_building;238;191;257;212
Sejong_2019_2_5-3;640;640;HR_building;258;186;278;209
Sejong_2019_2_5-3;640;640;HR_building;271;208;296;231
Sejong_2019_2_5-3;640;640;HR_building;240;213;260;233
Sejong_2019_2_5-3;640;640;HR_building;241;231;266;250
Sejong_2019_2_5-3;640;640;HR_building;270;232;298;249
Sejong_2019_2_5-3;640;640;HR_building;304;224;322;248
