filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2018_2_30-11.png;640;640;HR_building;95;518;146;566
Seoul_2018_2_30-11.png;640;640;HR_building;39;504;96;555
Seoul_2018_2_30-11.png;640;640;HR_building;5;493;48;542
Seoul_2018_2_30-11.png;640;640;HR_building;151;482;205;529
Seoul_2018_2_30-11.png;640;640;HR_building;30;463;80;503
Seoul_2018_2_30-11.png;640;640;HR_building;78;477;150;522
Seoul_2018_2_30-11.png;640;640;HR_building;123;451;165;494
Seoul_2018_2_30-11.png;640;640;HR_building;61;437;117;484
Seoul_2018_2_30-11.png;640;640;HR_building;87;406;147;463
Seoul_2018_2_30-11.png;640;640;HR_building;39;398;86;439
Seoul_2018_2_30-11.png;640;640;HR_building;54;372;115;423
Seoul_2018_2_30-11.png;640;640;HR_building;7;359;57;411
Seoul_2018_2_30-11.png;640;640;HR_building;33;336;97;377
Seoul_2018_2_30-11.png;640;640;HR_building;56;174;126;205
Seoul_2018_2_30-11.png;640;640;HR_building;25;160;82;195
Seoul_2018_2_30-11.png;640;640;HR_building;245;0;302;9
Seoul_2018_2_30-11.png;640;640;HR_building;343;32;434;66
Seoul_2018_2_30-11.png;640;640;HR_building;342;65;424;97
Seoul_2018_2_30-11.png;640;640;HR_building;225;320;287;375
Seoul_2018_2_30-11.png;640;640;HR_building;307;329;341;390
Seoul_2018_2_30-11.png;640;640;HR_building;334;392;383;428
Seoul_2018_2_30-11.png;640;640;HR_building;274;372;316;406
Seoul_2018_2_30-11.png;640;640;HR_building;183;378;278;411
Seoul_2018_2_30-11.png;640;640;HR_building;141;391;197;419
Seoul_2018_2_30-11.png;640;640;HR_building;226;67;273;112
Seoul_2018_2_30-11.png;640;640;HR_building;237;40;269;74
