filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2018_3_7-1.png;337;353;HR_building;122;324;246;352
Seoul_2018_3_7-1.png;337;353;HR_building;0;327;38;352
Seoul_2018_3_7-1.png;337;353;HR_building;60;310;134;352
Seoul_2018_3_7-1.png;337;353;HR_building;79;266;146;333
Seoul_2018_3_7-1.png;337;353;HR_building;174;290;289;352
Seoul_2018_3_7-1.png;337;353;HR_building;218;271;291;346
Seoul_2018_3_7-1.png;337;353;HR_building;135;200;232;289
Seoul_2018_3_7-1.png;337;353;HR_building;294;205;336;313
Seoul_2018_3_7-1.png;337;353;HR_building;313;92;336;190
Seoul_2018_3_7-1.png;337;353;HR_building;194;142;289;227
