filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2015_1_13-11_207;640;640;HR_building;48;126;162;190
Seoul_2015_1_13-11_207;640;640;HR_building;166;202;242;260
Seoul_2015_1_13-11_207;640;640;HR_building;196;157;243;191
Seoul_2015_1_13-11_207;640;640;HR_building;204;122;255;162
Seoul_2015_1_13-11_207;640;640;HR_building;149;423;220;469
Seoul_2015_1_13-11_207;640;640;HR_building;174;390;250;434
Seoul_2015_1_13-11_207;640;640;HR_building;202;358;283;403
Seoul_2015_1_13-11_207;640;640;HR_building;270;295;329;335
Seoul_2015_1_13-11_207;640;640;HR_building;304;313;367;358
Seoul_2015_1_13-11_207;640;640;HR_building;311;408;395;470
Seoul_2015_1_13-11_207;640;640;HR_building;309;477;386;545
Seoul_2015_1_13-11_207;640;640;HR_building;404;484;488;554
Seoul_2015_1_13-11_207;640;640;HR_building;493;526;559;572
Seoul_2015_1_13-11_207;640;640;HR_building;535;552;606;599
Seoul_2015_1_13-11_207;640;640;HR_building;375;634;416;640
Seoul_2015_1_13-11_207;640;640;HR_building;423;636;488;640
Seoul_2015_1_13-11_207;640;640;HR_building;603;588;640;624
