filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2015_1_4-4.png;640;640;HR_building;35;340;85;383
Seoul_2015_1_4-4.png;640;640;HR_building;0;449;12;510
Seoul_2015_1_4-4.png;640;640;HR_building;3;437;49;481
Seoul_2015_1_4-4.png;640;640;HR_building;638;266;640;307
Seoul_2015_1_4-4.png;640;640;HR_building;106;145;153;190
Seoul_2015_1_4-4.png;640;640;HR_building;217;106;255;138
Seoul_2015_1_4-4.png;640;640;HR_building;191;105;220;128
Seoul_2015_1_4-4.png;640;640;HR_building;152;75;184;99
Seoul_2015_1_4-4.png;640;640;HR_building;167;96;199;112
Seoul_2015_1_4-4.png;640;640;HR_building;186;73;215;97
Seoul_2015_1_4-4.png;640;640;HR_building;214;78;241;97
Seoul_2015_1_4-4.png;640;640;HR_building;170;34;196;59
Seoul_2015_1_4-4.png;640;640;HR_building;185;50;220;75
