filename;width;height;class;xmin;ymin;xmax;ymax
Seoul_2015_1_2-13_44;640;640;HR_building;0;199;89;278
Seoul_2015_1_2-13_44;640;640;HR_building;69;265;135;317
Seoul_2015_1_2-13_44;640;640;HR_building;180;354;269;406
Seoul_2015_1_2-13_44;640;640;HR_building;257;390;333;422
Seoul_2015_1_2-13_44;640;640;HR_building;335;407;416;434
Seoul_2015_1_2-13_44;640;640;HR_building;406;415;479;439
Seoul_2015_1_2-13_44;640;640;HR_building;244;328;312;366
Seoul_2015_1_2-13_44;640;640;HR_building;301;351;342;378
Seoul_2015_1_2-13_44;640;640;HR_building;229;287;289;331
Seoul_2015_1_2-13_44;640;640;HR_building;287;278;354;321
Seoul_2015_1_2-13_44;640;640;HR_building;307;317;346;352
Seoul_2015_1_2-13_44;640;640;HR_building;341;311;374;340
