filename;width;height;class;xmin;ymin;xmax;ymax
Sejong_2013_2_3-6_49;640;640;HR_building;571;0;599;10
Sejong_2013_2_3-6_49;640;640;HR_building;566;25;594;37
Sejong_2013_2_3-6_49;640;640;HR_building;619;4;639;16
Sejong_2013_2_3-6_49;640;640;HR_building;615;21;638;35
Sejong_2013_2_3-6_49;640;640;HR_building;612;39;636;52
Sejong_2013_2_3-6_49;640;640;HR_building;563;52;590;63
Sejong_2013_2_3-6_49;640;640;HR_building;590;53;605;64
Sejong_2013_2_3-6_49;640;640;HR_building;608;55;629;71
Sejong_2013_2_3-6_49;640;640;HR_building;451;9;475;19
Sejong_2013_2_3-6_49;640;640;HR_building;471;16;490;29
Sejong_2013_2_3-6_49;640;640;HR_building;490;16;514;26
Sejong_2013_2_3-6_49;640;640;HR_building;514;19;531;33
Sejong_2013_2_3-6_49;640;640;HR_building;533;20;552;34
Sejong_2013_2_3-6_49;640;640;HR_building;449;31;473;43
Sejong_2013_2_3-6_49;640;640;HR_building;488;42;511;53
Sejong_2013_2_3-6_49;640;640;HR_building;509;43;530;57
Sejong_2013_2_3-6_49;640;640;HR_building;531;43;550;59
Sejong_2013_2_3-6_49;640;640;HR_building;442;52;464;64
Sejong_2013_2_3-6_49;640;640;HR_building;464;54;483;68
Sejong_2013_2_3-6_49;640;640;HR_building;487;70;533;92
Sejong_2013_2_3-6_49;640;640;HR_building;533;80;554;97
Sejong_2013_2_3-6_49;640;640;HR_building;477;103;525;126
Sejong_2013_2_3-6_49;640;640;HR_building;524;113;547;131
Sejong_2013_2_3-6_49;640;640;HR_building;438;132;459;148
Sejong_2013_2_3-6_49;640;640;HR_building;456;138;475;152
Sejong_2013_2_3-6_49;640;640;HR_building;483;144;502;156
Sejong_2013_2_3-6_49;640;640;HR_building;501;150;518;161
Sejong_2013_2_3-6_49;640;640;HR_building;516;154;535;166
Sejong_2013_2_3-6_49;640;640;HR_building;531;158;550;170
Sejong_2013_2_3-6_49;640;640;HR_building;558;162;577;179
Sejong_2013_2_3-6_49;640;640;HR_building;580;167;599;185
Sejong_2013_2_3-6_49;640;640;HR_building;601;172;621;190
Sejong_2013_2_3-6_49;640;640;HR_building;623;178;640;195
Sejong_2013_2_3-6_49;640;640;HR_building;464;158;484;175
Sejong_2013_2_3-6_49;640;640;HR_building;485;191;505;207
Sejong_2013_2_3-6_49;640;640;HR_building;512;188;535;204
Sejong_2013_2_3-6_49;640;640;HR_building;503;221;549;238
Sejong_2013_2_3-6_49;640;640;HR_building;560;190;580;207
Sejong_2013_2_3-6_49;640;640;HR_building;561;230;581;250
Sejong_2013_2_3-6_49;640;640;HR_building;579;201;597;213
Sejong_2013_2_3-6_49;640;640;HR_building;596;204;609;217
Sejong_2013_2_3-6_49;640;640;HR_building;611;208;629;221
Sejong_2013_2_3-6_49;640;640;HR_building;628;212;640;224
Sejong_2013_2_3-6_49;640;640;HR_building;581;235;598;251
Sejong_2013_2_3-6_49;640;640;HR_building;597;241;612;256
Sejong_2013_2_3-6_49;640;640;HR_building;613;242;629;261
Sejong_2013_2_3-6_49;640;640;HR_building;629;250;640;266
Sejong_2013_2_3-6_49;640;640;HR_building;566;264;586;283
Sejong_2013_2_3-6_49;640;640;HR_building;586;270;604;285
Sejong_2013_2_3-6_49;640;640;HR_building;604;278;626;293
Sejong_2013_2_3-6_49;640;640;HR_building;630;289;640;306
Sejong_2013_2_3-6_49;640;640;HR_building;570;297;592;315
Sejong_2013_2_3-6_49;640;640;HR_building;592;303;617;320
Sejong_2013_2_3-6_49;640;640;HR_building;623;310;640;328
Sejong_2013_2_3-6_49;640;640;HR_building;545;315;563;330
Sejong_2013_2_3-6_49;640;640;HR_building;572;323;589;340
Sejong_2013_2_3-6_49;640;640;HR_building;588;328;616;345
Sejong_2013_2_3-6_49;640;640;HR_building;618;335;636;352
Sejong_2013_2_3-6_49;640;640;HR_building;583;347;611;362
Sejong_2013_2_3-6_49;640;640;HR_building;614;355;630;369
Sejong_2013_2_3-6_49;640;640;HR_building;630;361;640;380
Sejong_2013_2_3-6_49;640;640;HR_building;617;420;640;439
Sejong_2013_2_3-6_49;640;640;HR_building;600;392;640;411
Sejong_2013_2_3-6_49;640;640;HR_building;580;378;601;395
Sejong_2013_2_3-6_49;640;640;HR_building;572;455;591;472
Sejong_2013_2_3-6_49;640;640;HR_building;554;424;575;441
Sejong_2013_2_3-6_49;640;640;HR_building;544;451;565;467
Sejong_2013_2_3-6_49;640;640;HR_building;530;401;549;416
Sejong_2013_2_3-6_49;640;640;HR_building;473;370;533;392
Sejong_2013_2_3-6_49;640;640;HR_building;469;401;531;422
Sejong_2013_2_3-6_49;640;640;HR_building;469;426;533;442
Sejong_2013_2_3-6_49;640;640;HR_building;472;446;527;467
Sejong_2013_2_3-6_49;640;640;HR_building;399;377;472;393
Sejong_2013_2_3-6_49;640;640;HR_building;398;399;467;417
Sejong_2013_2_3-6_49;640;640;HR_building;398;423;466;439
Sejong_2013_2_3-6_49;640;640;HR_building;397;442;466;460
Sejong_2013_2_3-6_49;640;640;HR_building;350;350;397;367
Sejong_2013_2_3-6_49;640;640;HR_building;321;350;346;362
Sejong_2013_2_3-6_49;640;640;HR_building;351;330;396;344
Sejong_2013_2_3-6_49;640;640;HR_building;322;328;345;343
Sejong_2013_2_3-6_49;640;640;HR_building;322;309;348;322
Sejong_2013_2_3-6_49;640;640;HR_building;349;310;398;324
Sejong_2013_2_3-6_49;640;640;HR_building;365;290;397;302
Sejong_2013_2_3-6_49;640;640;HR_building;318;279;334;294
Sejong_2013_2_3-6_49;640;640;HR_building;344;280;365;296
Sejong_2013_2_3-6_49;640;640;HR_building;285;284;316;298
Sejong_2013_2_3-6_49;640;640;HR_building;288;266;317;280
Sejong_2013_2_3-6_49;640;640;HR_building;366;269;398;283
Sejong_2013_2_3-6_49;640;640;HR_building;367;248;397;261
Sejong_2013_2_3-6_49;640;640;HR_building;348;248;368;264
Sejong_2013_2_3-6_49;640;640;HR_building;320;246;338;262
Sejong_2013_2_3-6_49;640;640;HR_building;285;245;317;259
Sejong_2013_2_3-6_49;640;640;HR_building;373;217;397;235
Sejong_2013_2_3-6_49;640;640;HR_building;349;216;371;233
Sejong_2013_2_3-6_49;640;640;HR_building;315;215;337;232
Sejong_2013_2_3-6_49;640;640;HR_building;285;219;312;232
Sejong_2013_2_3-6_49;640;640;HR_building;285;195;311;207
Sejong_2013_2_3-6_49;640;640;HR_building;318;192;341;210
Sejong_2013_2_3-6_49;640;640;HR_building;345;192;365;210
Sejong_2013_2_3-6_49;640;640;HR_building;373;193;395;211
Sejong_2013_2_3-6_49;640;640;HR_building;370;170;393;188
Sejong_2013_2_3-6_49;640;640;HR_building;328;169;351;187
Sejong_2013_2_3-6_49;640;640;HR_building;289;172;312;184
Sejong_2013_2_3-6_49;640;640;HR_building;289;149;312;161
Sejong_2013_2_3-6_49;640;640;HR_building;329;150;353;170
Sejong_2013_2_3-6_49;640;640;HR_building;364;154;383;169
Sejong_2013_2_3-6_49;640;640;HR_building;361;134;380;149
Sejong_2013_2_3-6_49;640;640;HR_building;291;123;314;135
Sejong_2013_2_3-6_49;640;640;HR_building;324;112;343;128
Sejong_2013_2_3-6_49;640;640;HR_building;327;132;344;146
Sejong_2013_2_3-6_49;640;640;HR_building;353;117;372;132
Sejong_2013_2_3-6_49;640;640;HR_building;251;209;273;229
Sejong_2013_2_3-6_49;640;640;HR_building;252;190;275;205
Sejong_2013_2_3-6_49;640;640;HR_building;253;169;276;185
