filename;width;height;class;xmin;ymin;xmax;ymax
Sejong_2013_2_3-4.png;342;381;HR_building;35;230;57;250
Sejong_2013_2_3-4.png;342;381;HR_building;40;252;63;271
Sejong_2013_2_3-4.png;342;381;HR_building;59;219;79;236
Sejong_2013_2_3-4.png;342;381;HR_building;76;200;106;223
Sejong_2013_2_3-4.png;342;381;HR_building;110;187;137;216
Sejong_2013_2_3-4.png;342;381;HR_building;142;242;163;263
Sejong_2013_2_3-4.png;342;381;HR_building;120;254;143;275
Sejong_2013_2_3-4.png;342;381;HR_building;110;278;140;296
Sejong_2013_2_3-4.png;342;381;HR_building;144;293;172;320
Sejong_2013_2_3-4.png;342;381;HR_building;184;327;211;359
Sejong_2013_2_3-4.png;342;381;HR_building;203;354;225;378
Sejong_2013_2_3-4.png;342;381;HR_building;156;331;181;349
Sejong_2013_2_3-4.png;342;381;HR_building;167;348;204;380
Sejong_2013_2_3-4.png;342;381;HR_building;142;364;166;380
Sejong_2013_2_3-4.png;342;381;HR_building;114;343;156;380
Sejong_2013_2_3-4.png;342;381;HR_building;130;113;172;146
Sejong_2013_2_3-4.png;342;381;HR_building;148;152;206;205
